"1000015","Van 1-8*","0","0","0"
"1000015","Van 9-15","0","0","0"
"1000015","Limousine 1-8*","0","0","0"
"1000015","Limousine 9-15","0","0","0"
"1000015","Limousine 16+","0","0","0"
"1000017","Straight Trucks","13","0","0"
"1000017","Truck Tractors","0","0","0"
"1000017","Trailers*","0","0","0"
"1000017","Hazmat Cargo Tank Trailers*","0","0","0"
"1000017","Hazmat Cargo Tank Trucks","0","0","0"
"1000017","Motor Coach","0","0","0"
"1000017","School Bus 1-8*","0","0","0"
"1000017","School Bus 9-15","0","0","0"
"1000017","School Bus 16+","0","0","0"
"1000017","Mini-Bus 16+","0","0","0"
"1000017","Van 1-8*","0","0","0"
"1000017","Van 9-15","0","0","0"
"1000017","Limousine 1-8*","0","0","0"
"1000017","Limousine 9-15","0","0","0"
"1000017","Limousine 16+","0","0","0"
"100002","Straight Trucks","0","0","0"
"100002","Truck Tractors","22","23","0"
"100002","Trailers*","0","0","0"
"100002","Hazmat Cargo Tank Trailers*","0","0","0"
"100002","Hazmat Cargo Tank Trucks","0","0","0"
"100002","Motor Coach","0","0","0"
"100002","School Bus 1-8*","0","0","0"
"100002","School Bus 9-15","0","0","0"
"100002","School Bus 16+","0","0","0"
"100002","Mini-Bus 16+","0","0","0"
"100002","Van 1-8*","0","0","0"
"100002","Van 9-15","0","0","0"
"100002","Limousine 1-8*","0","0","0"
"100002","Limousine 9-15","0","0","0"
"100002","Limousine 16+","0","0","0"
"1000021","Straight Trucks","1","0","0"
"1000021","Truck Tractors","0","0","0"
"1000021","Trailers*","1","0","0"
"1000021","Hazmat Cargo Tank Trailers*","0","0","0"
"1000021","Hazmat Cargo Tank Trucks","0","0","0"
"1000021","Motor Coach","0","0","0"
"1000021","School Bus 1-8*","0","0","0"
"1000021","School Bus 9-15","0","0","0"
"1000021","School Bus 16+","0","0","0"
"1000021","Mini-Bus 16+","0","0","0"
"1000021","Van 1-8*","0","0","0"
"1000021","Van 9-15","0","0","0"
"1000021","Limousine 1-8*","0","0","0"
"1000021","Limousine 9-15","0","0","0"
"1000021","Limousine 16+","0","0","0"
"1000022","Straight Trucks","1","0","0"
"1000022","Truck Tractors","0","0","0"
"1000022","Trailers*","0","0","0"
"1000022","Hazmat Cargo Tank Trailers*","0","0","0"
"1000022","Hazmat Cargo Tank Trucks","0","0","0"
"1000022","Motor Coach","0","0","0"
"1000022","School Bus 1-8*","0","0","0"
"1000022","School Bus 9-15","0","0","0"
"1000022","School Bus 16+","0","0","0"
"1000022","Mini-Bus 16+","0","0","0"
"1000022","Van 1-8*","0","0","0"
"1000022","Van 9-15","0","0","0"
"1000022","Limousine 1-8*","0","0","0"
"1000022","Limousine 9-15","0","0","0"
"1000022","Limousine 16+","0","0","0"
"1000023","Straight Trucks","1","0","0"
"1000023","Truck Tractors","0","0","0"
"1000023","Trailers*","0","0","0"
"1000023","Hazmat Cargo Tank Trailers*","0","0","0"
"1000023","Hazmat Cargo Tank Trucks","0","0","0"
"1000023","Motor Coach","0","0","0"
"1000023","School Bus 1-8*","0","0","0"
"1000023","School Bus 9-15","0","0","0"
"1000023","School Bus 16+","0","0","0"
"1000023","Mini-Bus 16+","0","0","0"
"1000023","Van 1-8*","0","0","0"
"1000023","Van 9-15","0","0","0"
"1000023","Limousine 1-8*","0","0","0"
"1000023","Limousine 9-15","0","0","0"
"1000023","Limousine 16+","0","0","0"
"1000025","Straight Trucks","1","0","0"
"1000025","Truck Tractors","0","0","0"
"1000025","Trailers*","0","0","0"
"1000025","Hazmat Cargo Tank Trailers*","0","0","0"
"1000025","Hazmat Cargo Tank Trucks","0","0","0"
"1000025","Motor Coach","0","0","0"
"1000025","School Bus 1-8*","0","0","0"
"1000025","School Bus 9-15","0","0","0"
"1000025","School Bus 16+","0","0","0"
"1000025","Mini-Bus 16+","0","0","0"
"1000025","Van 1-8*","0","0","0"
"1000025","Van 9-15","0","0","0"
"1000025","Limousine 1-8*","0","0","0"
"1000025","Limousine 9-15","0","0","0"
"1000025","Limousine 16+","0","0","0"
"1000026","Straight Trucks","2","0","0"
"1000026","Truck Tractors","0","0","0"
"1000026","Trailers*","0","0","0"
"1000026","Hazmat Cargo Tank Trailers*","0","0","0"
"1000026","Hazmat Cargo Tank Trucks","0","0","0"
"1000026","Motor Coach","0","0","0"
"1000026","School Bus 1-8*","0","0","0"
"1000026","School Bus 9-15","0","0","0"
"1000026","School Bus 16+","0","0","0"
"1000026","Mini-Bus 16+","0","0","0"
"1000026","Van 1-8*","0","0","0"
"1000026","Van 9-15","0","0","0"
"1000026","Limousine 1-8*","0","0","0"
"1000026","Limousine 9-15","0","0","0"
"1000026","Limousine 16+","0","0","0"
"1000030","Straight Trucks","4","0","0"
"1000030","Truck Tractors","3","0","0"
"1000030","Trailers*","3","0","0"
"1000030","Hazmat Cargo Tank Trailers*","0","0","0"
"1000030","Hazmat Cargo Tank Trucks","0","0","0"
"1000030","Motor Coach","0","0","0"
"1000030","School Bus 1-8*","0","0","0"
"1000030","School Bus 9-15","0","0","0"
"1000030","School Bus 16+","0","0","0"
"1000030","Mini-Bus 16+","0","0","0"
"1000030","Van 1-8*","0","0","0"
"1000030","Van 9-15","0","0","0"
"1000030","Limousine 1-8*","0","0","0"
"1000030","Limousine 9-15","0","0","0"
"1000030","Limousine 16+","0","0","0"
"1000035","Straight Trucks","5","0","0"
"1000035","Truck Tractors","7","0","0"
"1000035","Trailers*","14","0","0"
"1000035","Hazmat Cargo Tank Trailers*","0","0","0"
"1000035","Hazmat Cargo Tank Trucks","0","0","0"
"1000035","Motor Coach","0","0","0"
"1000035","School Bus 1-8*","0","0","0"
"1000035","School Bus 9-15","0","0","0"
"1000035","School Bus 16+","0","0","0"
"1000035","Mini-Bus 16+","0","0","0"
"1000035","Van 1-8*","0","0","0"
"1000035","Van 9-15","0","0","0"
"1000035","Limousine 1-8*","0","0","0"
"1000035","Limousine 9-15","0","0","0"
"1000035","Limousine 16+","0","0","0"
"1000050","Straight Trucks","1","0","0"
"1000050","Truck Tractors","0","0","0"
"1000050","Trailers*","0","0","0"
"1000050","Hazmat Cargo Tank Trailers*","0","0","0"
"1000050","Hazmat Cargo Tank Trucks","0","0","0"
"1000050","Motor Coach","0","0","0"
"1000050","School Bus 1-8*","0","0","0"
"1000050","School Bus 9-15","0","0","0"
"1000050","School Bus 16+","0","0","0"
"1000050","Mini-Bus 16+","0","0","0"
"1000050","Van 1-8*","0","0","0"
"1000050","Van 9-15","0","0","0"
"1000050","Limousine 1-8*","0","0","0"
"1000050","Limousine 9-15","0","0","0"
"1000050","Limousine 16+","0","0","0"
"1000058","Straight Trucks","0","2","0"
"1000058","Truck Tractors","1","20","0"
"1000058","Trailers*","43","0","0"
"1000058","Hazmat Cargo Tank Trailers*","0","0","0"
"1000058","Hazmat Cargo Tank Trucks","0","0","0"
"1000058","Motor Coach","0","0","0"
"1000058","School Bus 1-8*","0","0","0"
"1000058","School Bus 9-15","0","0","0"
"1000058","School Bus 16+","0","0","0"
"1000058","Mini-Bus 16+","0","0","0"
"1000058","Van 1-8*","0","0","0"
"1000058","Van 9-15","0","0","0"
"1000058","Limousine 1-8*","0","0","0"
"1000058","Limousine 9-15","0","0","0"
"1000058","Limousine 16+","0","0","0"
"1000061","Straight Trucks","2","0","0"
"1000061","Truck Tractors","0","0","0"
"1000061","Trailers*","0","0","0"
"1000061","Hazmat Cargo Tank Trailers*","0","0","0"
"1000061","Hazmat Cargo Tank Trucks","0","0","0"
"1000061","Motor Coach","0","0","0"
"1000061","School Bus 1-8*","0","0","0"
"1000061","School Bus 9-15","0","0","0"
"1000061","School Bus 16+","0","0","0"
"1000061","Mini-Bus 16+","0","0","0"
"1000061","Van 1-8*","0","0","0"
"1000061","Van 9-15","0","0","0"
"1000061","Limousine 1-8*","0","0","0"
"1000061","Limousine 9-15","0","0","0"
"1000061","Limousine 16+","0","0","0"
"1000062","Straight Trucks","0","0","0"
"1000062","Truck Tractors","1","0","0"
"1000062","Trailers*","1","0","0"
"1000062","Hazmat Cargo Tank Trailers*","0","0","0"
"1000062","Hazmat Cargo Tank Trucks","0","0","0"
"1000062","Motor Coach","0","0","0"
"1000062","School Bus 1-8*","0","0","0"
"1000062","School Bus 9-15","0","0","0"
"1000062","School Bus 16+","0","0","0"
"1000062","Mini-Bus 16+","0","0","0"
"1000062","Van 1-8*","0","0","0"
"1000062","Van 9-15","0","0","0"
"1000062","Limousine 1-8*","0","0","0"
"1000062","Limousine 9-15","0","0","0"
"1000062","Limousine 16+","0","0","0"
"1000066","Straight Trucks","0","0","0"
"1000066","Truck Tractors","6","0","0"
"1000066","Trailers*","8","0","0"
"1000066","Hazmat Cargo Tank Trailers*","0","0","0"
"1000066","Hazmat Cargo Tank Trucks","0","0","0"
"1000066","Motor Coach","0","0","0"
"1000066","School Bus 1-8*","0","0","0"
"1000066","School Bus 9-15","0","0","0"
"1000066","School Bus 16+","0","0","0"
"1000066","Mini-Bus 16+","0","0","0"
"1000066","Van 1-8*","0","0","0"
"1000066","Van 9-15","0","0","0"
"1000066","Limousine 1-8*","0","0","0"
"1000066","Limousine 9-15","0","0","0"
"1000066","Limousine 16+","0","0","0"
"1000076","Straight Trucks","1","0","0"
"1000076","Truck Tractors","0","0","0"
"1000076","Trailers*","1","0","0"
"1000076","Hazmat Cargo Tank Trailers*","0","0","0"
"1000076","Hazmat Cargo Tank Trucks","0","0","0"
"1000076","Motor Coach","0","0","0"
"1000076","School Bus 1-8*","0","0","0"
"1000076","School Bus 9-15","0","0","0"
"1000076","School Bus 16+","0","0","0"
"1000076","Mini-Bus 16+","0","0","0"
"1000076","Van 1-8*","0","0","0"
"1000076","Van 9-15","0","0","0"
"1000076","Limousine 1-8*","0","0","0"
"1000076","Limousine 9-15","0","0","0"
"1000076","Limousine 16+","0","0","0"
"1000077","Straight Trucks","0","0","0"
"1000077","Truck Tractors","2","0","0"
"1000077","Trailers*","2","0","0"
"1000077","Hazmat Cargo Tank Trailers*","0","0","0"
"1000077","Hazmat Cargo Tank Trucks","0","0","0"
"1000077","Motor Coach","0","0","0"
"1000077","School Bus 1-8*","0","0","0"
"1000077","School Bus 9-15","0","0","0"
"1000077","School Bus 16+","0","0","0"
"1000077","Mini-Bus 16+","0","0","0"
"1000077","Van 1-8*","0","0","0"
"1000077","Van 9-15","0","0","0"
"1000077","Limousine 1-8*","0","0","0"
"1000077","Limousine 9-15","0","0","0"
"1000077","Limousine 16+","0","0","0"
"1000078","Straight Trucks","1","0","0"
"1000078","Truck Tractors","0","0","0"
"1000078","Trailers*","0","0","0"
"1000078","Hazmat Cargo Tank Trailers*","0","0","0"
"1000078","Hazmat Cargo Tank Trucks","0","0","0"
"1000078","Motor Coach","0","0","0"
"1000078","School Bus 1-8*","0","0","0"
"1000078","School Bus 9-15","0","0","0"
"1000078","School Bus 16+","0","0","0"
"1000078","Mini-Bus 16+","0","0","0"
"1000078","Van 1-8*","0","0","0"
"1000078","Van 9-15","0","0","0"
"1000078","Limousine 1-8*","0","0","0"
"1000078","Limousine 9-15","0","0","0"
"1000078","Limousine 16+","0","0","0"
"1000079","Straight Trucks","0","0","0"
"1000079","Truck Tractors","18","0","0"
"1000079","Trailers*","63","0","0"
"1000079","Hazmat Cargo Tank Trailers*","0","0","0"
"1000079","Hazmat Cargo Tank Trucks","0","0","0"
"1000079","Motor Coach","0","0","0"
"1000079","School Bus 1-8*","0","0","0"
"1000079","School Bus 9-15","0","0","0"
"1000079","School Bus 16+","0","0","0"
"1000079","Mini-Bus 16+","0","0","0"
"1000079","Van 1-8*","0","0","0"
"1000079","Van 9-15","0","0","0"
"1000079","Limousine 1-8*","0","0","0"
"1000079","Limousine 9-15","0","0","0"
"1000079","Limousine 16+","0","0","0"
"100008","Straight Trucks","1","0","0"
"100008","Truck Tractors","1","0","0"
"100008","Trailers*","1","0","0"
"100008","Hazmat Cargo Tank Trailers*","0","0","0"
"100008","Hazmat Cargo Tank Trucks","0","0","0"
"100008","Motor Coach","0","0","0"
"100008","School Bus 1-8*","0","0","0"
"100008","School Bus 9-15","0","0","0"
"100008","School Bus 16+","0","0","0"
"100008","Mini-Bus 16+","0","0","0"
"100008","Van 1-8*","0","0","0"
"100008","Van 9-15","0","0","0"
"100008","Limousine 1-8*","0","0","0"
"100008","Limousine 9-15","0","0","0"
"100008","Limousine 16+","0","0","0"
"1000080","Straight Trucks","1","0","0"
"1000080","Truck Tractors","0","0","0"
"1000080","Trailers*","0","0","0"
"1000080","Hazmat Cargo Tank Trailers*","0","0","0"
"1000080","Hazmat Cargo Tank Trucks","0","0","0"
"1000080","Motor Coach","0","0","0"
"1000080","School Bus 1-8*","0","0","0"
"1000080","School Bus 9-15","0","0","0"
"1000080","School Bus 16+","0","0","0"
"1000080","Mini-Bus 16+","0","0","0"
"1000080","Van 1-8*","0","0","0"
"1000080","Van 9-15","0","0","0"
"1000080","Limousine 1-8*","0","0","0"
"1000080","Limousine 9-15","0","0","0"
"1000080","Limousine 16+","0","0","0"
"1000081","Straight Trucks","0","0","0"
"1000081","Truck Tractors","1","0","0"
"1000081","Trailers*","1","0","0"
"1000081","Hazmat Cargo Tank Trailers*","0","0","0"
"1000081","Hazmat Cargo Tank Trucks","0","0","0"
"1000081","Motor Coach","0","0","0"
"1000081","School Bus 1-8*","0","0","0"
"1000081","School Bus 9-15","0","0","0"
"1000081","School Bus 16+","0","0","0"
"1000081","Mini-Bus 16+","0","0","0"
"1000081","Van 1-8*","0","0","0"
"1000081","Van 9-15","0","0","0"
"1000081","Limousine 1-8*","0","0","0"
"1000081","Limousine 9-15","0","0","0"
"1000081","Limousine 16+","0","0","0"
"1000093","Straight Trucks","0","0","0"
"1000093","Truck Tractors","1","0","0"
"1000093","Trailers*","0","0","0"
"1000093","Hazmat Cargo Tank Trailers*","0","0","0"
"1000093","Hazmat Cargo Tank Trucks","0","0","0"
"1000093","Motor Coach","0","0","0"
"1000093","School Bus 1-8*","0","0","0"
"1000093","School Bus 9-15","0","0","0"
"1000093","School Bus 16+","0","0","0"
"1000093","Mini-Bus 16+","0","0","0"
"1000093","Van 1-8*","0","0","0"
"1000093","Van 9-15","0","0","0"
"1000093","Limousine 1-8*","0","0","0"
"1000093","Limousine 9-15","0","0","0"
"1000093","Limousine 16+","0","0","0"
"1000095","Straight Trucks","1","2","0"
"1000095","Truck Tractors","1","0","0"
"1000095","Trailers*","1","0","0"
"1000095","Hazmat Cargo Tank Trailers*","0","0","0"
"1000095","Hazmat Cargo Tank Trucks","0","0","0"
"1000095","Motor Coach","0","0","0"
"1000095","School Bus 1-8*","0","0","0"
"1000095","School Bus 9-15","0","0","0"
"1000095","School Bus 16+","0","0","0"
"1000095","Mini-Bus 16+","0","0","0"
"1000095","Van 1-8*","0","0","0"
"1000095","Van 9-15","0","0","0"
"1000095","Limousine 1-8*","0","0","0"
"1000095","Limousine 9-15","0","0","0"
"1000095","Limousine 16+","0","0","0"
"1000096","Straight Trucks","1","0","0"
"1000096","Truck Tractors","0","0","0"
"1000096","Trailers*","0","0","0"
"1000096","Hazmat Cargo Tank Trailers*","0","0","0"
"1000096","Hazmat Cargo Tank Trucks","0","0","0"
"1000096","Motor Coach","0","0","0"
"1000096","School Bus 1-8*","0","0","0"
"1000096","School Bus 9-15","0","0","0"
"1000096","School Bus 16+","0","0","0"
"1000096","Mini-Bus 16+","0","0","0"
"1000096","Van 1-8*","0","0","0"
"1000096","Van 9-15","0","0","0"
"1000096","Limousine 1-8*","0","0","0"
"1000096","Limousine 9-15","0","0","0"
"1000096","Limousine 16+","0","0","0"
"1000098","Straight Trucks","1","0","0"
"1000098","Truck Tractors","0","0","0"
"1000098","Trailers*","0","0","0"
"1000098","Hazmat Cargo Tank Trailers*","0","0","0"
"1000098","Hazmat Cargo Tank Trucks","0","0","0"
"1000098","Motor Coach","0","0","0"
"1000098","School Bus 1-8*","0","0","0"
"1000098","School Bus 9-15","0","0","0"
"1000098","School Bus 16+","0","0","0"
"1000098","Mini-Bus 16+","0","0","0"
